Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
1974,Auto Theft,Ahmedabad,22.996455,72.582503,07-12-2024,16:05:52,Peripheral Zone,3,Yes
1975,Criminal Breach of Trust,Ahmedabad,23.025473,72.557322,16-03-2023,08:44:52,Peripheral Zone,1,Yes
1976,Arson,Ahmedabad,23.023774,72.544186,19-11-2024,16:57:26,Municipal Area,3,No
1977,Cheating,Ahmedabad,23.03986,72.593331,11-08-2023,19:07:04,Municipal Area,2,No
1978,POCSO Cases,Ahmedabad,23.052111,72.592552,01-05-2023,07:00:08,Peripheral Zone,5,Yes
1979,Burglary,Ahmedabad,23.049477,72.580841,25-02-2023,17:06:12,Municipal Area,3,No
1980,Riots,Ahmedabad,22.99986,72.551629,04-09-2024,20:00:40,Peripheral Zone,3,Yes
1981,Cheating,Ahmedabad,23.029879,72.571426,17-04-2023,18:18:06,Municipal Area,2,No
1982,Arson,Ahmedabad,22.999113,72.596346,06-11-2024,14:50:37,Town Center,4,Yes
1983,Auto Theft,Ahmedabad,23.045477,72.584025,28-09-2023,09:58:36,Town Center,2,No
1984,Criminal Breach of Trust,Ahmedabad,23.000895,72.544442,15-08-2023,20:49:08,Municipal Area,1,No
1985,Burglary,Amritsar,31.642272,74.873692,01-06-2023,17:47:34,Town Center,2,No
1986,Auto Theft,Amritsar,31.65665,74.899279,13-11-2023,10:41:08,Town Center,3,Yes
1987,Cheating,Amritsar,31.610179,74.852333,30-12-2024,13:25:22,Municipal Area,3,Yes
1988,Gambling,Asansol,23.658435,86.967959,22-05-2023,04:08:26,Town Center,1,No
1989,Riots,Asansol,23.659288,86.981576,26-03-2023,16:21:45,Municipal Area,4,No
1990,Auto Theft,Asansol,23.707266,86.992001,31-10-2023,00:05:37,Peripheral Zone,2,No
1991,POCSO Cases,Asansol,23.695283,87.007567,07-08-2023,09:22:18,Municipal Area,4,Yes
1992,Counterfeiting,Asansol,23.671061,87.011164,11-08-2024,03:23:14,Peripheral Zone,4,Yes
1993,Criminal Breach of Trust,Aurangabad,19.84638,75.347478,31-12-2024,07:26:40,Municipal Area,2,No
1994,POCSO Cases,Aurangabad,19.901374,75.373243,30-11-2023,00:12:06,Town Center,5,Yes
1995,Criminal Breach of Trust,Aurangabad,19.883434,75.334287,24-08-2024,11:40:45,Peripheral Zone,2,No
1996,Auto Theft,Aurangabad,19.874586,75.36214,28-07-2024,01:54:43,Peripheral Zone,2,No
1997,Burglary,Aurangabad,19.870517,75.330547,20-04-2024,10:25:46,Peripheral Zone,4,Yes
1998,Burglary,Aurangabad,19.86134,75.322689,05-09-2024,16:32:55,Town Center,4,Yes
1999,Theft,Bengaluru,12.954406,77.575421,27-10-2024,23:52:12,Downtown,1,No
2000,Burglary,Bengaluru,12.964772,77.587031,10-03-2023,05:32:15,Market Area,3,No
