Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
CRM-01971,Drug Offense,Westside,34.046140,-118.341736,2026-03-25,15:17,Residential,Medium,0
CRM-01972,Fraud,Uptown,34.085166,-118.290974,2024-02-07,11:36,Park,Medium,0
CRM-01973,Drug Offense,Westside,34.044904,-118.344824,2024-07-19,04:41,Commercial,High,1
CRM-01974,Vandalism,Uptown,34.081143,-118.293531,2024-01-19,22:46,Commercial,Medium,0
CRM-01975,Robbery,Suburbs,34.122286,-118.176699,2024-04-16,12:32,Park,High,0
CRM-01976,Shoplifting,Parkside,34.079363,-118.203953,2024-12-25,09:33,School Zone,Medium,1
CRM-01977,Burglary,Westside,34.029701,-118.349681,2024-06-03,06:55,Commercial,Medium,0
CRM-01978,Fraud,Harbor Area,33.738901,-118.254001,2025-05-24,15:04,Transit Station,Low,0
CRM-01979,Drug Offense,Uptown,34.084650,-118.299960,2025-09-19,20:56,Park,Medium,1
CRM-01980,Fraud,Industrial District,34.004792,-118.216998,2025-07-30,11:57,Transit Station,Low,0
CRM-01981,Theft,Uptown,34.078758,-118.279147,2026-05-17,17:33,Commercial,Medium,1
CRM-01982,Assault,Parkside,34.090492,-118.196573,2026-01-16,00:45,School Zone,Medium,0
CRM-01983,Burglary,Harbor Area,33.756474,-118.266458,2024-08-26,19:28,Industrial,Medium,1
CRM-01984,Drug Offense,Parkside,34.098367,-118.183859,2024-09-26,22:03,Park,Medium,1
CRM-01985,Burglary,Uptown,34.066020,-118.284624,2024-12-06,10:48,Park,Medium,0
CRM-01986,Shoplifting,Uptown,34.077441,-118.278715,2025-06-14,14:20,Park,Low,0
CRM-01987,Assault,Industrial District,34.008699,-118.215465,2026-05-25,00:47,Industrial,High,0
CRM-01988,Burglary,Uptown,34.094784,-118.287930,2024-08-14,10:48,Park,High,0
CRM-01989,Assault,Harbor Area,33.738043,-118.268220,2025-08-04,00:21,Commercial,High,1
CRM-01990,Burglary,Eastside,34.038161,-118.204995,2025-10-31,09:00,Residential,Medium,0
CRM-01991,Assault,Downtown,34.058114,-118.238609,2024-01-21,01:19,Transit Station,High,1
CRM-01992,Drug Offense,Industrial District,34.014970,-118.227384,2025-08-04,20:23,Transit Station,Low,1
CRM-01993,Assault,Eastside,34.025540,-118.182623,2024-06-22,06:54,Residential,High,0
CRM-01994,Vandalism,Harbor Area,33.752102,-118.263533,2024-04-11,07:34,Industrial,Low,0
CRM-01995,Theft,Westside,34.037358,-118.345820,2026-01-27,20:12,Transit Station,Medium,0
CRM-01996,Shoplifting,Westside,34.036570,-118.341945,2024-12-08,12:00,Residential,Low,0
CRM-01997,Robbery,Eastside,34.028881,-118.212293,2024-10-14,03:27,Residential,High,0
CRM-01998,Shoplifting,Harbor Area,33.748258,-118.266082,2025-07-02,14:24,Commercial,Medium,0
CRM-01999,Robbery,Industrial District,34.019638,-118.214418,2024-09-23,10:51,Transit Station,High,0
CRM-02000,Shoplifting,Suburbs,34.120228,-118.193072,2024-10-18,15:15,School Zone,Low,1
